321,44344.945,-88689890.0
322,86138.427,-172276854.0
323,63045.3755,-126090751.0
324,15666.3315,-31332663.0
325,4273.603,-8547206.0
326,3457.8715,-6915743.0
327,2442.8345,-4885669.0
328,2395.243,-4790486.0
329,2766.8325,-5533665.0
330,1757.684,-3515368.0
331,2660.555,-5321110.0
332,2390.8285,-4781657.0
333,2402.2465,-4804493.0
334,6237.1395,-12474279.0
335,6520.747,-13041494.0
336,9154.069,-18308138.0
337,3915.266,-7830532.0
338,1826.7905,-3653581.0
339,11802.972,-23605944.0
340,54870.9095,-109741819.0
341,28353.7815,-56707563.0
342,62553.1595,-125106319.0
343,65285.9625,-130571925.0
344,96189.7105,-192379421.0
345,103207.907,-206415814.0
346,104424.828,-208849656.0
347,99240.8445,-198481689.0
348,91930.804,-183861608.0
349,115886.5705,-231773141.0
350,100384.9285,-200769857.0
351,95954.9935,-191909987.0
352,94563.046,-189126092.0
353,98700.6535,-197401307.0
354,86287.269,-172574538.0
355,69370.0445,-138740089.0
356,89849.399,-179698798.0
357,68000.6395,-136001279.0
358,74376.0915,-148752183.0
359,70459.9015,-140919803.0
360,80328.439,-160656878.0
361,73034.1755,-146068351.0
362,89295.0735,-178590147.0
363,79768.3225,-159536645.0
364,76941.977,-153883954.0
365,75611.7475,-151223495.0
366,12854.0365,-25708073.0
367,3193.3345,-6386669.0
368,2017.4585,-4034917.0
369,5082.499,-10164998.0
370,3034.524,-6069048.0
371,7325.4625,-14650925.0
372,6426.0255,-12852051.0
373,6723.3305,-13446661.0
374,10602.9025,-21205805.0
375,12180.578,-24361156.0
376,24511.4105,-49022821.0
377,13565.3095,-27130619.0
378,23400.688,-46801376.0
379,28593.008,-57186016.0
380,28135.738,-56271476.0
381,34747.4035,-69494807.0
382,34747.4035,-69494807.0
383,34747.4035,-69494807.0
384,34747.4035,-69494807.0
385,34747.4035,-69494807.0
386,7863.761,-15727522.0
387,8653.701,-17307402.0
388,13170.4525,-26340905.0
389,5162.4505,-10324901.0
390,1475.8245,-2951649.0
391,2785.6405,-5571281.0
392,1955.55,-3911100.0
393,7271.203,-14542406.0
394,2128.148,-4256296.0
395,19750.509,-39501018.0
396,49752.0525,-99504105.0
397,102429.462,-204858924.0
398,115245.3725,-230490745.0
399,113778.683,-227557366.0
400,113051.481,-226102962.0
401,99804.8735,-199609747.0
402,110243.2765,-220486553.0
403,59603.672,-119207344.0
404,70010.877,-140021754.0
405,2773.4745,-5546949.0
406,5177.5345,-10355069.0
407,2112.3005,-4224601.0
408,3787.8215,-7575643.0
409,3078.6995,-6157399.0
410,5155.4635,-10310927.0
411,1920.362,-3840724.0
412,5459.627,-10919254.0
413,1661.743,-3323486.0
414,2149.9645,-4299929.0
415,8908.785,-17817570.0
416,7594.5545,-15189109.0
417,4140.648,-8281296.0
418,4083.901,-8167802.0
419,2015.6365,-4031273.0
420,2955.8865,-5911773.0
421,2819.0835,-5638167.0
422,2365.501,-4731002.0
423,91849.945,-183699890.0
424,80221.2015,-160442403.0
425,85013.086,-170026172.0
426,75796.8125,-151593625.0
427,100513.3095,-201026619.0
428,85748.582,-171497164.0
429,98128.0365,-196256073.0
430,81069.869,-162139738.0
431,87037.8895,-174075779.0
432,82979.2795,-165958559.0
433,4901.298,-9802596.0
434,2352.776,-4705552.0
435,8757.1265,-17514253.0
436,8003.8895,-16007779.0
437,6558.9215,-13117843.0
438,5278.6305,-10557261.0
439,19978.929,-39957858.0
440,10670.0665,-21340133.0
441,78330.42,-156660840.0
442,13344.198,-26688396.0
443,15737.854,-31475708.0
444,81180.7225,-162361445.0
445,92593.937,-185187874.0
446,88012.499,-176024998.0
447,89134.3785,-178268757.0
448,98701.2265,-197402453.0
449,20409.5275,-40819055.0
450,4644.3165,-9288633.0
451,4810.365,-9620730.0
452,1094.12,-2188240.0
453,1823.026,-3646052.0
454,15342.83,-30685660.0
455,1067.1855,-2134371.0
456,2123.4975,-4246995.0
457,2870.9595,-5741919.0
458,3883.6775,-7767355.0
459,3450.042,-6900084.0
460,3463.873,-6927746.0
461,2035.974,-4071948.0
462,3637.443,-7274886.0
463,92803.2875,-185606575.0
464,101055.2575,-202110515.0
465,105452.2865,-210904573.0
466,85041.123,-170082246.0
467,89595.8515,-179191703.0
468,77364.995,-154729990.0
469,95126.6735,-190253347.0
470,87781.3535,-175562707.0
471,73163.819,-146327638.0
472,72799.0865,-145598173.0
473,2793.6965,-5587393.0
474,3911.63,-7823260.0
475,9971.1425,-19942285.0
476,33083.521,-66167042.0
477,2095.8005,-4191601.0
478,3561.5125,-7123025.0
479,9941.451,-19882902.0
480,25842.18,-51684360.0
481,13943.6625,-27887325.0
482,101170.9165,-202341833.0
483,102254.0665,-204508133.0
484,115487.693,-230975386.0
485,111531.246,-223062492.0
486,96162.509,-192325018.0
487,92744.7715,-185489543.0
488,99982.4395,-199964879.0
489,99416.7285,-198833457.0
490,80934.6445,-161869289.0
491,79187.612,-158375224.0
